uid	fid
492	599
492	604
492	1201
492	1711
492	3480
492	3578
492	4363
492	4428
492	5325
492	5351
492	5422
492	5484
492	5562
492	5630
492	6258
492	6540
492	6704
492	7508
492	7991
492	8287
492	11613
492	11655
492	24673
492	28140
492	31291
492	31293
492	31807
492	31808
492	31815
492	31816
492	31817
494	0
494	81
494	313
494	4534
494	4585
494	4640
494	5050
494	5345
494	6379
494	6572
494	6598
494	7356
494	24623
498	0
498	5
498	44
498	141
498	143
498	261
498	450
498	459
498	527
498	592
498	682
498	914
498	956
498	1174
498	1651
498	1657
498	1711
498	1727
498	1848
498	1889
498	1960
498	2009
498	2066
498	2081
498	2105
498	2169
498	2255
498	2329
498	2357
498	2434
498	2805
498	3553
498	3555
498	3578
498	3673
498	3675
498	3703
498	3708
498	3711
498	3741
498	3774
498	3791
498	3824
498	3830
498	3869
498	3870
498	3905
498	3934
498	3985
498	4010
498	4128
498	4161
498	4331
498	4405
498	4517
498	4631
498	4729
498	4892
498	4911
498	5463
498	5511
498	5589
498	5605
498	5853
498	5862
498	5943
498	5952
498	6504
498	6812
498	6930
498	7039
498	7352
498	7354
498	7550
498	7750
498	8091
498	8145
498	8155
498	8306
498	8351
498	8491
498	8767
498	9083
498	9629
498	9794
498	9807
498	9811
498	9814
498	9834
498	10489
498	10988
498	11574
498	12020
498	12050
498	12078
498	12092
498	13267
498	19048
498	20027
498	22795
498	23150
498	23322
498	23510
498	23605
498	23618
498	23645
498	23904
498	25728
498	25734
498	27026
498	28794
498	28897
498	28933
498	28976
498	29153
498	29862
498	30143
498	30571
498	31961
498	31983
498	31990
498	31994
498	32008
498	32038
498	32044
500	0
500	576
501	0
501	88
501	243
501	506
501	510
501	590
501	7981
501	8064
501	22215
501	32057
503	0
503	190
503	406
503	4199
503	4206
506	0
506	15
506	78
506	123
506	184
506	249
506	459
506	501
506	599
506	604
506	1185
506	1346
506	4362
506	4396
506	4398
506	5311
506	5312
506	5552
506	5558
506	5853
506	6024
506	6062
506	6516
506	7272
506	7960
506	8204
506	8207
506	9211
506	25761
506	34420
506	34425
510	0
510	78
510	249
510	501
510	590
510	599
510	3372
510	5325
510	5422
510	7294
510	7296
510	32450
510	34459
510	34462
510	34478
510	34480
510	34483
510	34484
511	0
511	5
511	20
511	44
511	143
511	184
511	217
511	256
511	355
511	459
511	526
511	527
511	556
511	570
511	590
511	592
511	595
511	596
511	599
511	604
511	646
511	1174
511	1201
511	1409
511	1428
511	1537
511	1657
511	1762
511	1797
511	1889
511	1999
511	2009
511	2081
511	2105
511	2169
511	2196
511	2233
511	2255
511	2350
511	2433
511	2512
511	2578
511	3132
511	3288
511	3553
511	3578
511	3597
511	3598
511	3708
511	3720
511	3830
511	3866
511	3870
511	3975
511	4080
511	4308
511	4342
511	4349
511	4390
511	4396
511	4405
511	4413
511	4517
511	4572
511	4599
511	4631
511	4636
511	4729
511	4742
511	4790
511	4884
511	4911
511	4938
511	5072
511	5118
511	5237
511	5302
511	5330
511	5422
511	5511
511	5515
511	5624
511	5853
511	5862
511	6024
511	6335
511	6351
511	6504
511	6570
511	6930
511	7008
511	7039
511	7466
511	8170
511	8306
511	8398
511	8650
511	8881
511	10249
511	11870
511	12098
511	12146
511	12200
511	12746
511	13267
511	13456
511	13463
511	24283
511	24436
511	24861
511	25374
511	25728
511	26699
511	28494
511	28794
511	28803
511	28897
511	28976
511	29753
511	30710
511	30997
511	31201
511	32294
511	34490
511	34493
511	34502
511	34512
511	34513
511	34522
511	34523
511	34527
511	34534
511	34537
511	34566
511	34579
511	34597
511	34602
511	34603
511	34610
511	34626
511	34631
511	34640
511	34648
511	34650
513	0
513	158
513	10370
513	10385
513	10388
513	10393
513	10409
513	10433
513	10441
513	34674
522	0
522	136
522	190
522	219
522	268
522	460
522	556
522	599
522	2255
522	8662
522	18969
522	33680
523	0
523	34
523	40
523	62
523	84
523	91
523	124
523	184
523	204
523	345
523	416
523	459
523	526
523	527
523	595
523	596
523	599
523	830
523	1185
523	1236
523	1942
523	2255
523	2350
523	3485
523	3578
523	3673
523	4399
523	4451
523	4467
523	4560
523	5285
523	5302
523	5308
523	5312
523	5316
523	5322
523	5325
523	5332
523	5351
523	5500
523	5518
523	5533
523	5550
523	5624
523	5626
523	5947
523	6499
523	6516
523	6530
523	6553
523	7275
523	7650
523	7928
523	7960
523	7998
523	8272
523	8351
523	16787
523	23040
523	29214
523	29935
523	30107
523	30558
523	34821
523	34830
523	34833
525	0
525	5
525	20
525	124
525	3138
525	4771
525	34846
525	34848
526	0
526	34
526	40
526	62
526	181
526	182
526	204
526	292
526	416
526	450
526	459
526	511
526	523
526	527
526	590
526	1185
526	1269
526	1500
526	1960
526	2081
526	3553
526	3578
526	3598
526	3673
526	4349
526	4467
526	4485
526	4517
526	4560
526	4640
526	5302
526	5308
526	5309
526	5312
526	5316
526	5332
526	5436
526	5463
526	5594
526	5626
526	5630
526	6254
526	6499
526	7039
526	7466
526	7602
526	8812
526	9861
526	11574
526	11626
526	29214
526	32809
526	33081
526	33582
526	34854
526	34855
526	34857
526	34859
526	34861
526	34864
526	34866
526	34868
526	34869
526	34871
526	34873
526	34874
526	34875
527	0
527	5
527	21
527	22
527	39
527	40
527	44
527	62
527	143
527	184
527	190
527	204
527	218
527	222
527	275
527	281
527	297
527	304
527	339
527	354
527	355
527	416
527	417
527	439
527	450
527	459
527	498
527	511
527	523
527	526
527	533
527	570
527	578
527	590
527	599
527	601
527	604
527	607
527	682
527	716
527	830
527	859
527	974
527	1174
527	1185
527	1201
527	1255
527	1263
527	1269
527	1500
527	1522
527	1537
527	1727
527	1783
527	1798
527	1800
527	1848
527	1933
527	1940
527	1960
527	1999
527	2009
527	2028
527	2081
527	2105
527	2169
527	2235
527	2242
527	2255
527	2350
527	2434
527	2555
527	2805
527	2972
527	3108
527	3165
527	3210
527	3229
527	3265
527	3350
527	3380
527	3553
527	3555
527	3578
527	3597
527	3598
527	3602
527	3625
527	3663
527	3708
527	3711
527	3727
527	3741
527	3750
527	3753
527	3777
527	3830
527	3866
527	3890
527	3903
527	3905
527	3909
527	3965
527	3975
527	3984
527	4010
527	4080
527	4103
527	4128
527	4161
527	4192
527	4331
527	4349
527	4370
527	4389
527	4405
527	4406
527	4435
527	4467
527	4485
527	4517
527	4539
527	4560
527	4580
527	4594
527	4598
527	4605
527	4631
527	4665
527	4824
527	4884
527	4902
527	4928
527	4938
527	4977
527	5302
527	5308
527	5309
527	5316
527	5332
527	5338
527	5463
527	5515
527	5538
527	5546
527	5557
527	5558
527	5575
527	5577
527	5594
527	5612
527	5630
527	5719
527	5884
527	5923
527	5947
527	5952
527	5984
527	6024
527	6062
527	6137
527	6184
527	6251
527	6335
527	6338
527	6424
527	6481
527	6499
527	6715
527	7039
527	7158
527	7313
527	7354
527	7451
527	7466
527	7497
527	7602
527	7614
527	7653
527	7759
527	7838
527	7867
527	7960
527	8155
527	8203
527	8266
527	8306
527	8351
527	8418
527	8590
527	8620
527	8811
527	8922
527	9811
527	9832
527	9861
527	9930
527	10139
527	10249
527	10348
527	10368
527	10980
527	11460
527	11544
527	11556
527	11574
527	11613
527	11617
527	11628
527	11678
527	11745
527	11783
527	11940
527	12050
527	13269
527	13399
527	13549
527	13582
527	14831
527	16385
527	17521
527	18124
527	19228
527	19723
527	19982
527	20494
527	21389
527	22006
527	22229
527	22283
527	22771
527	22782
527	22815
527	23129
527	23331
527	23605
527	23681
527	23913
527	24131
527	24712
527	24861
527	24970
527	25728
527	25734
527	25971
527	26011
527	26079
527	26197
527	26236
527	26265
527	26333
527	26347
527	26358
527	26371
527	26380
527	26493
527	26502
527	26575
527	26615
527	26628
527	26663
527	26674
527	26718
527	26851
527	26856
527	26866
527	26996
527	27026
527	27123
527	27130
527	27145
527	27376
527	27428
527	27502
527	27519
527	27543
527	27700
527	27921
527	28087
527	28140
527	28144
527	28146
527	28184
527	28355
527	28409
527	28465
527	28494
527	28496
527	28590
527	28617
527	28625
527	28638
527	28705
527	28897
527	28976
527	29046
527	29149
527	29214
527	29346
527	29711
527	29826
527	29976
527	30105
527	30113
527	30143
527	30521
527	30571
527	30674
527	30752
527	30926
527	31112
527	31216
527	31243
527	31749
527	32955
527	33081
527	33131
527	33445
527	33705
527	33793
527	33954
527	34215
527	34857
527	34868
527	34871
527	34875
527	34883
527	34891
527	34893
527	34911
527	34921
527	34933
527	34937
527	34956
527	34977
527	34992
527	34994
527	35000
527	35007
527	35022
527	35025
527	35044
527	35050
527	35105
527	35123
527	35126
527	35138
527	35141
527	35176
527	35188
527	35191
527	35199
527	35211
527	35212
527	35225
527	35232
527	35267
527	35288
527	35292
527	35296
527	35306
527	35314
527	35316
527	35326
527	35354
527	35357
527	35367
527	35407
527	35460
527	35506
527	35527
527	35544
527	35573
527	35588
527	35595
527	35601
527	35625
527	35658
527	35659
527	35673
528	0
528	124
531	0
531	22
531	458
531	459
531	578
531	583
531	590
531	1201
531	1409
531	1727
531	2233
531	2434
531	3005
531	3855
531	4331
531	5015
531	5244
531	6220
531	6320
531	7429
531	9237
531	11351
531	17216
531	24947
531	29913
531	35724
531	35725
531	35730
531	35741
531	35743
531	35744
531	35755
531	35758
533	0
533	527
533	562
533	590
533	2612
533	3229
533	3661
533	3973
533	4066
533	4103
533	6488
533	6704
533	8097
533	9834
533	26872
533	31764
533	35777
533	35781
538	0
538	62
538	354
538	477
538	4903
538	5047
538	5103
538	5114
538	5118
538	6355
538	6388
539	0
539	77
539	4103
539	5737
539	7291
539	25201
548	0
548	974
548	5631
548	7356
548	34830
548	35955
556	0
556	21
556	109
556	136
556	141
556	151
556	181
556	189
556	190
556	281
556	365
556	419
556	459
556	460
556	511
556	522
556	2434
556	4066
556	4302
556	4389
556	4559
556	4585
556	4598
556	4793
556	6320
556	8811
556	8822
556	10852
556	35725
556	36017
562	0
562	22
562	35
562	104
562	226
562	533
562	568
562	576
562	607
562	956
562	1201
562	1940
562	4771
562	4781
562	4794
562	4810
562	5364
562	6155
562	6704
562	8922
562	9834
562	17207
562	24946
562	36056
562	36070
562	36085
568	0
568	261
568	562
568	592
568	4103
568	4788
568	5952
568	8159
568	22523
568	29025
568	34468
568	36188
568	36193
570	0
570	339
570	511
570	527
570	5515
570	5862
570	8491
570	9762
570	9794
570	30267
570	31961
574	0
574	5
574	41
574	354
574	434
574	1174
574	2241
574	5439
576	0
576	22
576	71
576	226
576	450
576	500
576	562
576	36254
578	0
578	40
578	44
578	111
578	217
578	355
578	457
578	459
578	476
578	527
578	531
578	592
578	1201
578	1202
578	1214
578	1409
578	1557
578	1615
578	1762
578	1960
578	2105
578	3229
578	3578
578	3598
578	4370
578	4398
578	4521
578	4534
578	4539
578	4559
578	4580
578	4631
578	4636
578	4640
578	4649
578	4659
578	4666
578	4679
578	4683
578	4714
578	4850
578	4902
578	4903
578	4925
578	5015
578	5050
578	5118
578	5238
578	5345
578	5546
578	5557
578	5560
578	5605
578	5624
578	5626
578	5631
578	5783
578	6379
578	6570
578	6597
578	6636
578	6639
578	7158
578	7165
578	7312
578	7451
578	7990
578	8398
578	8410
578	9619
578	9648
578	10249
578	11709
578	11718
578	11745
578	11794
578	12985
578	22229
578	22254
578	22327
578	22349
578	24283
578	24639
578	25685
578	25695
578	31817
578	31905
578	32919
578	34512
578	34640
578	35138
578	35225
578	35955
578	36273
578	36275
578	36282
578	36293
578	36312
578	36313
578	36315
578	36328
578	36336
578	36344
578	36349
578	36350
578	36354
578	36355
578	36356
578	36365
578	36373
578	36376
578	36400
583	0
583	52
583	531
583	590
583	1201
583	1500
583	1739
583	2798
583	10331
583	36499
590	0
590	15
590	22
590	52
590	88
590	111
590	124
590	143
590	243
590	332
590	372
590	378
590	450
590	459
590	501
590	510
590	511
590	526
590	527
590	531
590	533
590	583
590	595
590	599
590	607
590	662
590	716
590	770
590	842
590	956
590	974
590	999
590	1014
590	1134
590	1174
590	1201
590	1269
590	1419
590	1428
590	1522
590	1556
590	1615
590	1706
590	1711
590	1735
590	1763
590	1798
590	1867
590	1960
590	1999
590	2132
590	2164
590	2220
590	2225
590	2233
590	2245
590	2326
590	2350
590	2357
590	2502
590	2512
590	2798
590	2805
590	3108
590	3132
590	3331
590	3490
590	3498
590	3526
590	3553
590	3673
590	3698
590	3853
590	3888
590	4010
590	4368
590	4600
590	4771
590	4781
590	4929
590	4978
590	5018
590	5238
590	5243
590	5330
590	5436
590	5862
590	5943
590	6504
590	7074
590	8053
590	8661
590	8917
590	9861
590	10286
590	11613
590	11870
590	12060
590	12200
590	12372
590	14970
590	16385
590	16428
590	18532
590	21389
590	22116
590	22631
590	22795
590	23510
590	23665
590	24712
590	26699
590	28494
590	29214
590	30470
590	32856
590	33829
590	34483
590	34874
590	36049
590	36315
590	36540
590	36552
590	36556
590	36559
590	36561
590	36564
590	36568
590	36579
590	36580
590	36602
590	36603
590	36609
590	36610
590	36624
590	36627
590	36651
590	36662
590	36667
590	36674
590	36681
592	0
592	5
592	20
592	40
592	44
592	141
592	143
592	182
592	218
592	292
592	297
592	355
592	450
592	459
592	498
592	511
592	568
592	578
592	604
592	716
592	1174
592	1201
592	1358
592	1369
592	1537
592	1567
592	1651
592	1711
592	1727
592	1889
592	1933
592	1960
592	2009
592	2028
592	2105
592	2169
592	2233
592	2255
592	2434
592	2805
592	3132
592	3229
592	3331
592	3550
592	3553
592	3578
592	3597
592	3598
592	3602
592	3661
592	3673
592	3675
592	3697
592	3708
592	3727
592	3730
592	3741
592	3750
592	3791
592	3830
592	3857
592	3866
592	3870
592	3888
592	3903
592	3934
592	3944
592	3973
592	3975
592	3985
592	4010
592	4080
592	4082
592	4103
592	4161
592	4206
592	4370
592	4390
592	4405
592	4453
592	4534
592	4572
592	4594
592	4598
592	4605
592	4631
592	4679
592	4687
592	4703
592	4729
592	4735
592	5117
592	5267
592	5308
592	5436
592	5454
592	5463
592	5515
592	5589
592	5719
592	5824
592	5853
592	5862
592	5915
592	6014
592	6019
592	6184
592	6274
592	6571
592	6639
592	6827
592	7039
592	7205
592	7341
592	7414
592	7515
592	7550
592	7614
592	7616
592	7838
592	8091
592	8306
592	8662
592	8924
592	9011
592	9244
592	9259
592	9804
592	9834
592	9856
592	10249
592	10348
592	10483
592	10489
592	10941
592	11215
592	11608
592	11628
592	12739
592	13368
592	13429
592	13582
592	13691
592	21389
592	23645
592	23904
592	23913
592	24861
592	25734
592	25894
592	26011
592	26663
592	26699
592	27502
592	28933
592	28984
592	29479
592	29519
592	30095
592	30143
592	30294
592	30316
592	30831
592	30926
592	32394
592	33306
592	33374
592	34367
592	34855
592	35000
592	35357
592	35877
592	36148
592	36662
592	36722
592	36731
592	36736
592	36792
592	36835
592	36852
593	0
593	62
593	106
593	470
593	477
593	596
593	599
593	607
593	4358
593	5047
595	0
595	84
595	88
595	459
595	511
595	523
595	590
595	1134
595	1428
595	2081
595	2245
595	3132
595	4103
595	4349
595	5244
595	5302
595	5943
595	6504
595	8897
595	11870
595	12098
595	30831
595	34610
595	36049
596	0
596	44
596	62
596	92
596	106
596	181
596	184
596	204
596	249
596	275
596	345
596	458
596	459
596	477
596	492
596	511
596	523
596	593
596	604
596	682
596	1185
596	1201
596	1537
596	1657
596	1798
596	1999
596	2081
596	2225
596	2329
596	2434
596	3553
596	3578
596	3774
596	4348
596	4349
596	4363
596	4516
596	4700
596	5047
596	5351
596	5511
596	5562
596	5577
596	5594
596	5630
596	6024
596	6083
596	6241
596	6258
596	6499
596	6504
596	6527
596	6540
596	6554
596	6704
596	7313
596	7960
596	8287
596	9024
596	11371
596	11378
596	11426
596	11471
596	11613
596	11655
596	11870
596	23040
596	24357
596	24673
596	24844
596	24861
596	26197
596	26558
596	26762
596	27494
596	28140
596	29623
596	30107
596	30814
596	31288
596	31490
596	31817
596	32218
596	33081
596	34857
596	34869
596	35126
596	36951
596	36955
596	36956
596	36957
596	36958
596	36964
596	36970
596	36972
596	36979
598	0
598	40
598	365
598	3550
598	4251
598	4259
598	4389
598	4580
598	4595
598	4659
598	4683
598	4925
598	6033
598	7148
598	7414
598	8016
598	8343
598	8491
598	22442
598	31905
598	33754
598	37082
598	37110
599	0
599	34
599	62
599	92
599	106
599	123
599	124
599	143
599	158
599	182
599	184
599	249
599	285
599	304
599	308
599	370
599	373
599	416
599	459
599	470
599	477
599	492
599	506
599	510
599	511
599	522
599	523
599	527
599	590
599	593
599	607
599	830
599	914
599	1185
599	1500
599	1537
599	1798
599	2126
599	2169
599	2434
599	2718
599	3550
599	3578
599	3753
599	3975
599	4260
599	4330
599	4342
599	4349
599	4352
599	4362
599	4370
599	4396
599	4516
599	4604
599	4605
599	4700
599	4729
599	5284
599	5302
599	5311
599	5312
599	5325
599	5329
599	5351
599	5353
599	5439
599	5558
599	6062
599	6516
599	6540
599	7301
599	7472
599	7650
599	7661
599	7668
599	7867
599	7960
599	7979
599	7981
599	8155
599	8650
599	9157
599	9179
599	10489
599	11458
599	11626
599	11673
599	34830
599	34871
599	37148
599	37154
601	0
601	527
601	1004
601	1933
601	5446
601	5546
601	6083
601	6636
601	8917
601	13247
601	22128
601	22756
601	24345
601	25701
601	28775
601	32394
601	35659
601	37165
601	37169
601	37171
601	37173
604	0
604	62
604	175
604	275
604	459
604	492
604	506
604	511
604	527
604	592
604	596
604	682
604	956
604	1237
604	1500
604	1522
604	1594
604	1777
604	1783
604	1798
604	2255
604	2434
604	2718
604	3553
604	3578
604	3697
604	3720
604	3866
604	3890
604	3975
604	4206
604	4363
604	4370
604	4485
604	4572
604	4579
604	4595
604	4679
604	4700
604	4839
604	4933
604	4938
604	5238
604	5351
604	5562
604	5577
604	5612
604	5781
604	5884
604	6083
604	6540
604	6570
604	7354
604	7414
604	8418
604	8924
604	9811
604	9861
604	10492
604	11215
604	11428
604	11613
604	11617
604	11678
604	16428
604	16787
604	17791
604	19228
604	22782
604	23040
604	23045
604	23557
604	23818
604	23904
604	24082
604	24970
604	25808
604	25894
604	26197
604	26267
604	26300
604	26347
604	26575
604	26590
604	26674
604	26866
604	27026
604	27356
604	27480
604	27562
604	27671
604	27700
604	27743
604	27824
604	27921
604	28140
604	29935
604	30267
604	30674
604	30752
604	30926
604	31000
604	31112
604	33093
604	33793
604	33848
604	34857
604	34883
604	35126
604	35357
604	35367
604	35573
604	36951
604	37179
604	37183
604	37185
604	37214
604	37248
604	37267
604	37275
604	37368
604	37371
604	37387
604	37390
604	37395
604	37402
604	37411
604	37414
604	37423
604	37444
605	0
605	3379
605	4792
605	13263
605	37477
607	0
607	92
607	285
607	304
607	347
607	459
607	527
607	562
607	590
607	593
607	599
607	974
607	1185
607	1201
607	1500
607	1537
607	2434
607	3485
607	4362
607	4370
607	4985
607	5853
607	6516
607	6546
607	11626
607	24436
607	34318
607	34874
607	36055
607	37490
607	37504
646	111
646	242
646	511
646	991
646	1174
646	1201
646	1727
646	1762
646	4308
646	6183
646	13463
646	17720
646	19346
646	33114
646	34032
646	34274
646	38992
646	38994
646	39005
662	111
662	590
662	842
662	956
662	1104
662	1174
662	1201
662	1269
662	1762
662	2132
662	34257
668	4771
682	22
682	40
682	143
682	182
682	217
682	378
682	450
682	459
682	498
682	527
682	596
682	604
682	914
682	974
682	1236
682	1537
682	1557
682	1711
682	1762
682	1889
682	1960
682	1999
682	2028
682	2081
682	2168
682	2233
682	2255
682	2329
682	2412
682	2489
682	2805
682	3051
682	3553
682	3578
682	3598
682	3673
682	3750
682	3774
682	3830
682	3866
682	3870
682	3890
682	4080
682	4128
682	4405
682	4559
682	4584
682	4814
682	4928
682	5017
682	5247
682	5300
682	5302
682	5436
682	5463
682	5577
682	5589
682	5605
682	5615
682	5624
682	5862
682	6024
682	6338
682	6499
682	6504
682	6540
682	6639
682	7039
682	7354
682	7466
682	7550
682	8662
682	9395
682	9811
682	10286
682	10489
682	10988
682	11574
682	12012
682	22815
682	23112
682	23510
682	23605
682	24344
682	24345
682	24968
682	24977
682	28355
682	28917
682	28984
682	29753
682	29826
682	32038
682	32170
682	34537
682	34631
682	34857
682	35225
682	39386
682	39387
682	39388
682	39389
682	39391
682	39392
682	39394
682	39396
682	39397
682	39398
682	39399
682	39401
682	39403
682	39405
682	39407
682	39410
716	527
716	590
716	592
716	914
716	956
716	3553
716	3870
716	19544
716	39834
722	1933
722	2009
722	6504
722	12967
722	23510
722	36951
722	39846
722	39848
724	1538
724	37248
749	2196
749	23665
770	590
770	991
770	992
770	1201
770	1269
770	2065
770	4836
770	4929
770	14745
770	33705
776	842
776	1556
776	2357
776	33704
776	39075
830	34
830	84
830	304
830	365
830	416
830	523
830	527
830	599
830	1185
830	1768
830	4396
830	4451
830	5311
830	5312
830	5316
830	5338
830	5952
830	7917
830	8042
830	8207
830	9305
830	11673
830	34830
830	34933
830	41222
830	41230
830	41232
830	41235
842	22
842	590
842	662
842	776
842	887
842	982
842	1174
842	1201
842	1336
842	1747
842	1940
842	2132
842	2283
842	2357
842	2736
842	2798
842	3200
842	4771
842	5247
842	6571
842	9158
842	12604
842	15094
842	22782
842	24287
842	29669
842	33793
842	37179
842	39222
842	39839
842	39967
842	40437
842	41354
842	41356
842	41357
842	41358
859	450
859	459
859	527
859	1174
859	1727
859	2009
859	2255
859	2434
859	5952
859	6827
859	8351
859	8767
